Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
9943,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
9943,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,18067771.076923076,322638.76923076925,6.198883056640625e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,161319.38461538462,161319.38461538462,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
5801,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
5801,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,18067771.076923076,322638.76923076925,6.198883056640625e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,161319.38461538462,161319.38461538462,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
15660,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
15660,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,12045180.717948718,215092.5128205128,9.298324584960938e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,107546.2564102564,107546.2564102564,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
7627,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
7627,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,18067771.076923076,322638.76923076925,6.198883056640625e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,161319.38461538462,161319.38461538462,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
1165,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
1165,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,15658734.933333334,279620.26666666666,7.152557373046875e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,139810.13333333333,139810.13333333333,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
3077,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
3077,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,18067771.076923076,322638.76923076925,6.198883056640625e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,161319.38461538462,161319.38461538462,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
5906,0,1,0,58,0,58,58,58.0,0.0,0,9223372036854775807,0.0,0.0,0.0,0.0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,0,0.0,0.0,58,58,58.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,1024,0,1,58,0,0,0,0,0,0,0,0
5906,0,1,1,58,54,58,58,58.0,0.0,54,54,54.0,0.0,12362159.157894736,220752.84210526315,9.059906005859375e-06,0.0,0,0,0,0.0,0.0,0,9223372036854775807,0,0.0,0.0,0,9223372036854775807,0,0,0,0,44,40,110376.42105263157,110376.42105263157,54,58,56.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,56.0,58.0,54.0,0,0,0,0,0,0,1,58,1,54,1024,0,1,58,0,0,0,0,0,0,0,0
